#,UserID,DateTime,SessionID,ProblemID,StepID,Owner,DialogueAct,DialogueActConfidence,Spoke,StepAnswer,ClickStep,NicoMovement,Answered,Transcript
406,11_060917,9/6/2017 11:57,1,2,2,user,,50,0,49,problem_1_2,,,
407,11_060917,9/6/2017 11:57,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
408,11_060917,9/6/2017 11:58,1,2,1,user,statement,50,1,1,none,,,can you help me figure out what waterproof paint I need to cover my arms and head too I'm looking at said one of problem too and I'm not sure what to do okay well first we have to think about this heart
409,11_060917,9/6/2017 11:58,1,2,1,nico,,,,,,1,no answer,Is ONE the answer?
410,11_060917,9/6/2017 11:58,1,2,1,user,statement,50,1,1,none,,,can you help me figure out what waterproof paint I need to cover my arms and head too I'm looking at said one of problem too and I'm not sure what to do okay well first we have to think about this heart
411,11_060917,9/6/2017 11:58,1,2,1,nico,,,,,,1,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is one.
412,11_060917,9/6/2017 11:58,1,2,1,user,statement,50,1,1,none,,,yes
413,11_060917,9/6/2017 11:58,1,2,1,nico,,,,,,1,no answer,Why aren't you talking to me? I'm getting tired.
414,11_060917,9/6/2017 11:58,1,2,1,user,,50,0,33,null,,,Triggered Speech 2
415,11_060917,9/6/2017 11:58,1,2,1,nico,,,,,,1,no answer,Why aren't you talking to me? I'm getting tired.
416,11_060917,9/6/2017 11:58,1,2,1,user,,50,0,33,null,,,Triggered Speech 2
417,11_060917,9/6/2017 11:58,1,2,1,nico,,,,,,1,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
418,11_060917,9/6/2017 11:58,1,2,1,user,statement,50,1,33,none,,,you talking to me
419,11_060917,9/6/2017 11:59,1,2,1,user,statement,50,1,33,none,,,now the surfer is that the surface area inches is 6 3 blank the volume of Plank and poodles is to blank three
420,11_060917,9/6/2017 11:59,1,2,1,nico,,,,,,1,no answer,So we're looking at the ratio between the six and the two?
421,11_060917,9/6/2017 11:59,1,2,1,user,statement,50,1,33,none,,,now
422,11_060917,9/6/2017 11:59,1,2,1,nico,,,,,,1,no answer,So we're looking at the ratio between the six and the two?
423,11_060917,9/6/2017 11:59,1,2,1,user,statement,50,1,33,none,,,yes
424,11_060917,9/6/2017 11:59,1,2,1,nico,,,,,,1,no answer,Oh okay. So six divided by two is three. So then do we divide three by three?
425,11_060917,9/6/2017 11:59,1,2,1,user,statement,50,1,33,none,,,correct
426,11_060917,9/6/2017 11:59,1,2,1,nico,,,,,,1,no answer,Three divided by three is one. So is one the answer?
427,11_060917,9/6/2017 11:59,1,2,1,user,statement,50,1,33,none,,,yes
428,11_060917,9/6/2017 11:59,1,2,1,nico,,,,,,1,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is one.
429,11_060917,9/6/2017 12:00,1,2,1,user,statement,50,1,33,none,,,volume up Clank fluid hose to Blink 3
430,11_060917,9/6/2017 12:00,1,2,1,nico,,,,,,1,no answer,This is a hard problem. What do we do next?
431,11_060917,9/6/2017 12:00,1,2,1,user,statement,50,1,33,none,,,we divide the ratios
432,11_060917,9/6/2017 12:00,1,2,1,nico,,,,,,1,no answer,Do we divide? Divide six by two? That would give us two. And then what?ber TWO?
433,11_060917,9/6/2017 12:00,1,2,1,user,statement,50,1,33,none,,,we divide the ratios 2 - 3
434,11_060917,9/6/2017 12:00,1,2,1,nico,,,,,,1,no answer,Do we divide? Divide six by two? That would give us two. And then what?ber TWO?
435,11_060917,9/6/2017 12:00,1,2,1,user,statement,50,1,33,none,,,and then what for two yes
436,11_060917,9/6/2017 12:00,1,2,1,nico,,,,,,1,no answer,So there is a ratio between six and two. We need to create a similar ratio? Do we divide the two?
437,11_060917,9/6/2017 12:01,1,2,1,user,statement,50,1,33,none,,,no volume up paint fluid hose 2 blank 3
438,11_060917,9/6/2017 12:01,1,2,1,nico,,,,,,1,no answer,So there is a ratio between six and two. But what do we do with the number TWO?we divide the two?
439,11_060917,9/6/2017 12:01,1,2,1,user,statement,50,1,33,none,,,no volume up paint fluid hose 2 blank 3 we will divide the ratios 2 by 3
440,11_060917,9/6/2017 12:01,1,2,1,nico,,,,,,1,no answer,So there is a ratio between six and two. But what do we do with the number TWO?we divide the two?
441,11_060917,9/6/2017 12:01,1,2,1,user,statement,50,1,33,none,,,yes
442,11_060917,9/6/2017 12:01,1,2,1,nico,,,,,,1,no answer,Do we divide two by two? That would be one. Is one the answer?hen what?
443,11_060917,9/6/2017 12:01,1,2,1,user,statement,50,1,33,none,,,yes we divide the tune
444,11_060917,9/6/2017 12:01,1,2,1,nico,,,,,,1,no answer,Do we divide two by two? That would be one. Is one the answer?hen what?
445,11_060917,9/6/2017 12:02,1,2,1,user,statement,50,1,33,none,,,give me directions
446,11_060917,9/6/2017 12:02,1,2,1,nico,,,,,,1,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is one.
447,11_060917,9/6/2017 12:02,1,2,2,user,,50,0,33,step_1_2,,,
448,11_060917,9/6/2017 12:02,1,2,2,nico,,,,,,1,no answer,I'm really not sure what to do on STEP TWO OF PROBLEM TWO.
449,11_060917,9/6/2017 12:02,1,2,2,user,statement,50,1,33,none,,,don't worry
450,11_060917,9/6/2017 12:02,1,2,2,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.ferently?
451,11_060917,9/6/2017 12:02,1,2,2,user,statement,50,1,33,none,,,don't worry I'll help you with the problem and walking through
452,11_060917,9/6/2017 12:02,1,2,2,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.ferently?
453,11_060917,9/6/2017 12:03,1,2,2,user,statement,50,1,33,none,,,no Part B solution Step 1 surface area inches volume of paint Pluto's
454,11_060917,9/6/2017 12:03,1,2,2,nico,,,,,,1,no answer,What do we do with the number three?
455,11_060917,9/6/2017 12:03,1,2,2,user,statement,50,1,33,none,,,no Part B solution Step 1 surface area inches volume of paint Pluto's surface area inches 6:30 blank volume of plane fluid oz to blank 3
456,11_060917,9/6/2017 12:03,1,2,2,nico,,,,,,1,no answer,What do we do with the number three?
457,11_060917,9/6/2017 12:03,1,2,2,user,statement,50,1,33,none,,,we don't fight it from the ratio
458,11_060917,9/6/2017 12:03,1,2,2,nico,,,,,,1,no answer,So if we look at the ratio of one to three. Three is three times more. Right?
459,11_060917,9/6/2017 12:03,1,2,2,user,statement,50,1,33,none,,,correct
460,11_060917,9/6/2017 12:03,1,2,2,nico,,,,,,1,no answer,So three times more than three would be nine. So the answer is nine?
461,11_060917,9/6/2017 12:03,1,2,2,user,statement,50,1,33,none,,,yes
462,11_060917,9/6/2017 12:03,1,2,2,nico,,,,,,1,answering,Okay great! So my head has a surface area of nine inches. I will put the answer is nine.
463,11_060917,9/6/2017 12:03,1,2,2,user,statement,50,1,49,none,,,alright
464,11_060917,9/6/2017 12:03,1,2,2,nico,,,,,,1,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
465,11_060917,9/6/2017 12:04,1,3,2,user,,50,0,49,problem_2_3,,,
466,11_060917,9/6/2017 12:04,1,3,2,nico,,,,,,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
467,11_060917,9/6/2017 12:04,1,3,1,user,statement,50,1,1,none,,,don't worry I'll walk you through the whole thing
468,11_060917,9/6/2017 12:04,1,3,1,nico,,,,,,1,no answer,So I'm actually not sure what you mean.
469,11_060917,9/6/2017 12:04,1,3,1,user,statement,50,1,1,none,,,I'm saying that I'll help you now
470,11_060917,9/6/2017 12:04,1,3,1,nico,,,,,,1,no answer,Okay.nk I get it.
471,11_060917,9/6/2017 12:04,1,3,1,user,statement,50,1,1,none,,,I'm saying that I'll help you now will do the problem
472,11_060917,9/6/2017 12:04,1,3,1,nico,,,,,,1,no answer,Okay.nk I get it.
473,11_060917,9/6/2017 12:05,1,3,1,user,statement,50,1,1,none,,,we are on part 2 of Part B I mean Step 2 the surface area inches is 6 3 blank the volume of paint in food of is to blank three
474,11_060917,9/6/2017 12:05,1,3,1,nico,,,,,,1,no answer,I may be a robot but I do try hard. Can you explain more?
475,11_060917,9/6/2017 12:05,1,3,1,user,statement,50,1,1,none,,,we are on part 2 of Part B I mean Step 2 the surface area inches is 6 3 blank
476,11_060917,9/6/2017 12:05,1,3,1,nico,,,,,,1,no answer,I may be a robot but I do try hard. Can you explain more?
477,11_060917,9/6/2017 12:05,1,3,1,user,statement,50,1,1,none,,,can you explain more surface area inches 6-3 blank
478,11_060917,9/6/2017 12:05,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
479,11_060917,9/6/2017 12:05,1,3,1,user,statement,50,1,1,none,,,can you explain more surface area inches 6-3 blank what is the answer
480,11_060917,9/6/2017 12:05,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
481,11_060917,9/6/2017 12:05,1,3,1,user,statement,50,1,1,none,,,yes
482,11_060917,9/6/2017 12:05,1,3,1,nico,,,,,,1,no answer,"Okay. two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty ."
483,11_060917,9/6/2017 12:05,1,3,1,user,statement,50,1,1,none,,,yes actually no let's try again
484,11_060917,9/6/2017 12:05,1,3,1,nico,,,,,,1,answering,"Okay. two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty ."
485,11_060917,9/6/2017 12:06,1,3,1,user,statement,50,1,33,none,,,150 - 150 okay next question volume of pain to blank what is the answer will be divided
486,11_060917,9/6/2017 12:06,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
487,11_060917,9/6/2017 12:06,1,3,1,user,statement,50,1,33,none,,,yes 150 is the answer to this question good job
488,11_060917,9/6/2017 12:06,1,3,1,nico,,,,,,1,answering,"So in two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty ."
489,11_060917,9/6/2017 12:06,1,3,1,user,statement,50,1,33,none,,,now we are on final answer
490,11_060917,9/6/2017 12:06,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
491,11_060917,9/6/2017 12:07,1,3,1,user,statement,50,1,33,none,,,Final Answer surface area inches 639 divide that with three numbers then we will go on to the next question and then we will be done done
492,11_060917,9/6/2017 12:07,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
493,11_060917,9/6/2017 12:07,1,3,1,user,statement,50,1,33,none,,,turn yes
494,11_060917,9/6/2017 12:07,1,3,1,nico,,,,,,1,answering,"So in two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty ."
495,11_060917,9/6/2017 12:07,1,3,2,user,,50,0,33,step_1_2,,,
496,11_060917,9/6/2017 12:07,1,3,2,nico,,,,,,1,no answer,Can you give me a hint on STEP TWO OF THIS THIRD PROBLEM?
497,11_060917,9/6/2017 12:07,1,3,2,user,,50,0,33,step_1_2,,,
498,11_060917,9/6/2017 12:07,1,3,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO OF THIS THIRD PROBLEM.
499,11_060917,9/6/2017 12:07,1,3,2,user,,50,0,33,step_1_2,,,
500,11_060917,9/6/2017 12:07,1,3,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO OF THIS THIRD PROBLEM.
501,11_060917,9/6/2017 12:08,1,3,2,user,statement,50,1,33,none,,,okay well hold on let me think for a second
502,11_060917,9/6/2017 12:08,1,3,2,nico,,,,,,1,no answer,Okay.
503,11_060917,9/6/2017 12:08,1,3,2,user,,50,0,33,null,,,Triggered Speech 3
504,11_060917,9/6/2017 12:08,1,3,2,nico,,,,,,1,no answer,"If you aren't going to talk to me, I think I'm going to go to sleep."
505,11_060917,9/6/2017 12:08,1,3,2,user,,50,0,33,null,,,Triggered Speech 3
506,11_060917,9/6/2017 12:08,1,3,2,nico,,,,,,1,no answer,"If you aren't going to talk to me, I think I'm going to go to sleep."
507,11_060917,9/6/2017 12:09,1,3,2,user,statement,50,1,33,none,,,okay Final Answer surface area inches 6 pictures
508,11_060917,9/6/2017 12:09,1,3,2,nico,,,,,,1,no answer,Is five the answer?
509,11_060917,9/6/2017 12:09,1,3,2,user,statement,50,1,33,none,,,you will divide these three answer surface area in 639
510,11_060917,9/6/2017 12:09,1,3,2,nico,,,,,,1,no answer,Is five the answer?
511,11_060917,9/6/2017 12:09,1,3,2,user,statement,50,1,33,none,,,yes
512,11_060917,9/6/2017 12:09,1,3,2,nico,,,,,,1,answering,Great! I will put the answer is five.
513,11_060917,9/6/2017 12:09,1,3,2,user,statement,50,1,49,none,,,no volume of paint fluid hose 213 / 3
514,11_060917,9/6/2017 12:09,1,3,2,nico,,,,,,1,no answer,Ah ha. Okay.
515,11_060917,9/6/2017 12:10,1,3,2,user,,50,0,49,null,,,Triggered Speech 4
516,11_060917,9/6/2017 12:10,1,3,2,nico,,,,,,1,no answer,Okay I'm going to take a nap now.
517,11_060917,9/6/2017 12:10,1,3,2,user,statement,50,1,49,none,,,next I'm still
518,11_060917,9/6/2017 12:10,1,3,2,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.
519,11_060917,9/6/2017 12:10,1,3,2,user,statement,50,1,49,none,,,next I'm still we are still talking about volume of paint food host one I need to 1:30 please divide those three numbers
520,11_060917,9/6/2017 12:10,1,3,2,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.
521,11_060917,9/6/2017 12:10,1,3,2,user,statement,50,1,49,none,,,thank you but we still need to do volume of pink food hose 213 please divide those three answers for me
522,11_060917,9/6/2017 12:10,1,3,2,nico,,,,,,1,no answer,You are welcome!
523,11_060917,9/6/2017 12:11,1,3,2,user,statement,50,1,49,none,,,beatified volume of pink fluid oz to 1 3/3 answers and give me the answer and we will be done
524,11_060917,9/6/2017 12:11,1,3,2,nico,,,,,,1,no answer,Is five the answer?
525,11_060917,9/6/2017 12:11,1,3,2,user,statement,50,1,49,none,,,correct now let's go to
526,11_060917,9/6/2017 12:11,1,3,2,nico,,,,,,1,no answer,Yay! STEP THREE OF THIS THIRD PROBLEM. How do I solve this one?
527,11_060917,9/6/2017 12:11,1,3,3,user,,50,0,49,step_2_3,,,
528,11_060917,9/6/2017 12:11,1,3,3,nico,,,,,,1,no answer,Yay! STEP THREE OF THIS THIRD PROBLEM. How do I solve this one?
529,11_060917,9/6/2017 12:11,1,3,3,user,,50,0,49,step_2_3,,,
530,11_060917,9/6/2017 12:11,1,3,3,nico,,,,,,1,no answer,Wow we're on STEP THREE OF THIS THIRD PROBLEM. How do we do this one?
531,11_060917,9/6/2017 12:12,1,3,3,user,statement,50,1,49,none,,,surface area inches 639 please divide those answers for me
532,11_060917,9/6/2017 12:12,1,3,3,nico,,,,,,1,no answer,Oh okay. We divide! Then what do we do?
533,11_060917,9/6/2017 12:12,1,3,3,user,statement,50,1,49,none,,,then we divide 6 3 + 9 I will give you time and when you answer the question please just tell me
534,11_060917,9/6/2017 12:12,1,3,3,nico,,,,,,1,no answer,Oh okay. We divide! Then what do we do?
535,11_060917,9/6/2017 12:12,1,3,3,user,statement,50,1,49,none,,,then we divide 6 3 + 9 I will give you time and when you answer the question please just tell me
536,11_060917,9/6/2017 12:12,1,3,3,nico,,,,,,1,no answer,Oh okay. We divide! Then what do we do?
537,11_060917,9/6/2017 12:12,1,3,3,user,,50,0,49,null,,,Triggered Speech 5
538,11_060917,9/6/2017 12:12,1,3,3,nico,,,,,,1,no answer,Okay that sounds good.
539,12_130917,9/13/2017 16:22,1,1,0,user,,50,0,1,hello nico start,,,HELLO FIRST TIME
540,12_130917,9/13/2017 16:22,1,1,0,nico,,,,,,1,no answer,Hi! My name is Nico. What is your name?
541,12_130917,9/13/2017 16:22,1,1,0,user,statement,50,1,1,none,,,my name is Ana Lucia
542,12_130917,9/13/2017 16:22,1,1,0,nico,,,,,,1,no answer,Nice to meet you Ana Lucia. Are you ready to get started?
543,12_130917,9/13/2017 16:22,1,1,0,user,,50,0,1,problem start,,,problem start
544,12_130917,9/13/2017 16:22,1,1,0,nico,,,,,,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
545,12_130917,9/13/2017 16:23,1,1,1,user,statement,50,1,1,none,,,augustaville I do it says surface area for 6 and volume of paint to that's going to help you so then will you you can see that 6/3 would equal to write
546,12_130917,9/13/2017 16:23,1,1,1,nico,,,,,,1,no answer,Okay. We are going to figure out how much paint I need for my legs. First I look at the surface area of my feet and how much paint I need for my feet?
547,12_130917,9/13/2017 16:23,1,1,1,user,statement,50,1,1,none,,,okay so now it's need to find out what's 12 / 3
548,12_130917,9/13/2017 16:23,1,1,1,nico,,,,,,1,no answer,So we know I need two ounces of paint for six inches of surface area. Six divided by three is two. Does that mean I only need one ounce of paint for three square inches?
549,12_130917,9/13/2017 16:24,1,1,1,user,statement,50,1,1,none,,,no you need some now for surface area you do 12/3 which would eat
550,12_130917,9/13/2017 16:24,1,1,1,nico,,,,,,1,no answer,Okay cool. So then do I divide twelve by three?
551,12_130917,9/13/2017 16:24,1,1,1,user,statement,50,1,1,none,,,yes you would do tones invited by 3
552,12_130917,9/13/2017 16:24,1,1,1,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
553,12_130917,9/13/2017 16:24,1,1,1,user,statement,50,1,1,none,,,I assume we know that 6/3 too so now we know that each number has to be divided by 3 to do the volume paint so what's 12 / 3
554,12_130917,9/13/2017 16:24,1,1,1,nico,,,,,,1,no answer,Ah ha. Okay.
555,12_130917,9/13/2017 16:25,1,1,1,user,statement,50,1,1,none,,,do you know 2/3 Nico
556,12_130917,9/13/2017 16:25,1,1,1,nico,,,,,,1,no answer,What do we do with the number TWO?
557,12_130917,9/13/2017 16:25,1,1,1,user,statement,50,1,1,none,,,don't do anything with it we just do it when your snow that 6/3 is too so first step number one since Subzero would be 6 / 3 is too for Step 1 you do 12 / 3
558,12_130917,9/13/2017 16:25,1,1,1,nico,,,,,,1,no answer,Oh okay. So that's what we do with the two and then what do we do?
559,12_130917,9/13/2017 16:25,1,1,1,user,statement,50,1,1,none,,,we do 12 /
560,12_130917,9/13/2017 16:25,1,1,1,nico,,,,,,1,no answer,Okay.
561,12_130917,9/13/2017 16:25,1,1,1,user,statement,50,1,1,none,,,do you know what times divided by 3 is
562,12_130917,9/13/2017 16:25,1,1,1,nico,,,,,,1,answering,Cool! So we need four ounces of paint to cover my feet. I will put the answer is four.
563,12_130917,9/13/2017 16:25,1,1,1,user,statement,50,1,33,none,,,good job
564,12_130917,9/13/2017 16:25,1,1,1,nico,,,,,,1,no answer,Thank you. You're a great tutor.
565,12_130917,9/13/2017 16:26,1,1,1,user,statement,50,1,33,none,,,okay so for step number two It's the Great and in the volume of paint at 6
566,12_130917,9/13/2017 16:26,1,1,1,nico,,,,,,1,no answer,What do we do with the number TWO?
567,12_130917,9/13/2017 16:26,1,1,1,user,statement,50,1,33,none,,,footsie so we know I have to divide the blank divided by three weeks equals 606 times what would equal 8
568,12_130917,9/13/2017 16:26,1,1,1,nico,,,,,,1,no answer,Okay so we divide. Can you tell me what we are dividing again?
569,12_130917,9/13/2017 16:26,1,1,1,user,statement,50,1,33,none,,,play the Doom who have to find out what six-time
570,12_130917,9/13/2017 16:26,1,1,1,nico,,,,,,1,no answer,Can you give me a hint for STEP TWO?EP TWO.
571,12_130917,9/13/2017 16:26,1,1,2,user,,50,0,33,step_1_2,,,
572,12_130917,9/13/2017 16:26,1,1,2,nico,,,,,,1,no answer,Can you give me a hint for STEP TWO?EP TWO.
573,12_130917,9/13/2017 16:26,1,1,2,user,,50,0,33,step_1_2,,,
574,12_130917,9/13/2017 16:26,1,1,2,nico,,,,,,1,no answer,Can you give me a hint for STEP TWO?
575,12_130917,9/13/2017 16:26,1,1,2,user,,50,0,33,step_1_2,,,
576,12_130917,9/13/2017 16:26,1,1,2,nico,,,,,,1,no answer,Can you give me a hint for STEP TWO?
577,12_130917,9/13/2017 16:27,1,1,2,user,statement,50,1,33,none,,,yes I will give you hit so what you do we already know that will have to divide the gray space / 3 right
578,12_130917,9/13/2017 16:27,1,1,2,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
579,12_130917,9/13/2017 16:27,1,1,2,user,statement,50,1,33,none,,,okay so it's just like step number one you know that 12/3 is for so we'll have to do it on reverse 6 times what equals so will you do 6 times 3
580,12_130917,9/13/2017 16:27,1,1,2,nico,,,,,,1,no answer,Three times six is eighteen. So is the answer eighteen?
581,12_130917,9/13/2017 16:27,1,1,2,user,statement,50,1,33,none,,,yeah surface area would be 18 yes
582,12_130917,9/13/2017 16:27,1,1,2,nico,,,,,,1,answering,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
583,12_130917,9/13/2017 16:27,1,1,2,user,,50,0,49,null,,,Triggered Speech 1
584,12_130917,9/13/2017 16:27,1,1,2,nico,,,,,,1,no answer,Why aren't you talking to me? Are you thinking?
585,12_130917,9/13/2017 16:27,1,1,2,user,,50,0,49,null,,,Triggered Speech 1
586,12_130917,9/13/2017 16:27,1,1,2,nico,,,,,,1,no answer,Why aren't you talking to me? Are you thinking?
587,12_130917,9/13/2017 16:27,1,2,2,user,,50,0,49,problem_1_2,,,
588,12_130917,9/13/2017 16:27,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
589,12_130917,9/13/2017 16:28,1,2,1,user,statement,50,1,1,none,,,okay so if you look at 6:04 an example we know that 6/3 is too right
590,12_130917,9/13/2017 16:28,1,2,1,nico,,,,,,1,no answer,So we're looking at the ratio between the six and the two?
591,12_130917,9/13/2017 16:28,1,2,1,user,statement,50,1,1,none,,,well kind of
592,12_130917,9/13/2017 16:28,1,2,1,nico,,,,,,1,no answer,Oh okay. So six divided by two is three. So then do we divide three by three?
593,12_130917,9/13/2017 16:28,1,2,1,user,statement,50,1,1,none,,,correct there so we not 3/3 is is
594,12_130917,9/13/2017 16:28,1,2,1,nico,,,,,,1,no answer,six divided by three is two. Right?
595,12_130917,9/13/2017 16:28,1,2,1,user,,50,0,1,null,,,Triggered Speech 2
596,12_130917,9/13/2017 16:28,1,2,1,nico,,,,,,1,no answer,Why aren't you talking to me? I'm getting tired.
597,12_130917,9/13/2017 16:29,1,2,1,user,statement,50,1,1,none,,,no you do 3/3 like you said
598,12_130917,9/13/2017 16:29,1,2,1,nico,,,,,,1,no answer,six divided by three is two. Right?
599,12_130917,9/13/2017 16:29,1,2,1,user,statement,50,1,1,none,,,yes
600,12_130917,9/13/2017 16:29,1,2,1,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
601,12_130917,9/13/2017 16:29,1,2,1,user,statement,50,1,1,none,,,so for step number one like you said we would do 3/3
602,12_130917,9/13/2017 16:29,1,2,1,nico,,,,,,1,no answer,Did you say ONE is the answer?
603,12_130917,9/13/2017 16:29,1,2,1,user,statement,50,1,1,none,,,yes what would be the answer
604,12_130917,9/13/2017 16:29,1,2,1,nico,,,,,,1,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is ONE.
605,12_130917,9/13/2017 16:29,1,2,2,user,,50,0,33,step_1_2,,,
606,12_130917,9/13/2017 16:29,1,2,2,nico,,,,,,1,no answer,Can you give me a hint for STEP TWO OF PROBLEM TWO?
607,12_130917,9/13/2017 16:30,1,2,2,user,statement,50,1,33,none,,,okay so what we would do we would have to be do it says right here blank is surface area and then three is volume
608,12_130917,9/13/2017 16:30,1,2,2,nico,,,,,,1,no answer,Do we multiply by three?
609,12_130917,9/13/2017 16:30,1,2,2,user,statement,50,1,33,none,,,so we know how to divide surface area / 3 to equal 3
610,12_130917,9/13/2017 16:30,1,2,2,nico,,,,,,1,no answer,Do we multiply by three?
611,12_130917,9/13/2017 16:30,1,2,2,user,statement,50,1,33,none,,,yeah so 3 x 3 would equal
612,12_130917,9/13/2017 16:30,1,2,2,nico,,,,,,1,no answer,Do we multiply by three?
613,12_130917,9/13/2017 16:30,1,2,2,user,statement,50,1,33,none,,,yes
614,12_130917,9/13/2017 16:30,1,2,2,nico,,,,,,1,no answer,Okay. We have three ounces of paint. So the surface area it can cover is three times three. That is nine. So the answer is nine?
615,12_130917,9/13/2017 16:31,1,2,2,user,statement,50,1,33,none,,,yes the answer would be 9
616,12_130917,9/13/2017 16:31,1,2,2,nico,,,,,,1,answering,Okay great! So my head has a surface area of nine inches. I will put the answer is nine.
617,12_130917,9/13/2017 16:31,1,3,2,user,,50,0,49,problem_2_3,,,
618,12_130917,9/13/2017 16:31,1,3,2,nico,,,,,,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
619,12_130917,9/13/2017 16:31,1,3,1,user,statement,50,1,1,none,,,yes
620,12_130917,9/13/2017 16:31,1,3,1,nico,,,,,,1,no answer,Okay that makes sense.
621,12_130917,9/13/2017 16:32,1,3,1,user,statement,50,1,1,none,,,but C470 it says time which is 1 and distance is 16 so we would do 60 times we would do 1.1 x 2.5
622,12_130917,9/13/2017 16:32,1,3,1,nico,,,,,,1,no answer,Ok I know I can drive sixty miles in one hour. Do we multiply sixty by two point five hours? Does that make sense?
623,12_130917,9/13/2017 16:33,1,3,1,user,statement,50,1,1,none,,,yes
624,12_130917,9/13/2017 16:33,1,3,1,nico,,,,,,1,no answer,Awesome. So we multiply sixty by two point five. Then the answer is one hundred and fifty?
625,12_130917,9/13/2017 16:33,1,3,1,user,statement,50,1,1,none,,,yes
626,12_130917,9/13/2017 16:33,1,3,1,nico,,,,,,1,answering,"In two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty."
627,12_130917,9/13/2017 16:33,1,3,2,user,,50,0,33,step_1_2,,,
628,12_130917,9/13/2017 16:33,1,3,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO OF THIS THIRD PROBLEM.
629,12_130917,9/13/2017 16:34,1,3,2,user,statement,50,1,33,none,,,okay so $0.04 number to we have blank we have we don't know what the time is but we do know that the distance would be the distant IS300
630,12_130917,9/13/2017 16:34,1,3,2,nico,,,,,,1,no answer,Ah ha. Okay.
631,12_130917,9/13/2017 16:34,1,3,2,user,statement,50,1,33,none,,,so the way we would get to answer 300 is by multiplying two numbers
632,12_130917,9/13/2017 16:34,1,3,2,nico,,,,,,1,no answer,Is five the answer?
633,12_130917,9/13/2017 16:34,1,3,2,user,statement,50,1,33,none,,,yes
634,12_130917,9/13/2017 16:34,1,3,2,nico,,,,,,1,answering,Great! I will put the answer is five.
635,12_130917,9/13/2017 16:34,1,3,3,user,,50,0,49,step_2_3,,,
636,12_130917,9/13/2017 16:34,1,3,3,nico,,,,,,1,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
637,12_130917,9/13/2017 16:34,1,3,3,user,statement,50,1,49,none,,,yes I'll give you the next 10
638,12_130917,9/13/2017 16:34,1,3,3,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
639,12_130917,9/13/2017 16:35,1,3,3,user,statement,50,1,49,none,,,okay so we know the time or ours is 7 but we don't know the distance right
640,12_130917,9/13/2017 16:35,1,3,3,nico,,,,,,1,no answer,So on the table it will have been 7 hours of traveling. How do we use the seven to get the number of miles?
641,12_130917,9/13/2017 16:35,1,3,3,user,statement,50,1,49,none,,,we would do 60 times 7
642,12_130917,9/13/2017 16:35,1,3,3,nico,,,,,,1,no answer,Oh okay. We MULTIPLY! Do we MULTIPLY sixty times seven?
